id,host_id,host_name,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
823618,4324286,Ettice,40.81024,-73.94154,Private room,4,41,2019-06-20,0.52,2,119,80
32978962,7365223,Shay,40.73281,-73.95208000000001,Entire home/apt,3,4,2019-04-27,1.3,1,157,170
20103452,95734400,Jack,40.77042,-73.94918,Entire home/apt,1,4,2017-08-28,0.17,1,0,122
19142325,40277071,Sunny,40.79351,-73.9698,Shared room,2,0,,,1,0,70
32291916,65183994,Camille,40.79795,-73.93448000000001,Private room,2,20,2019-06-14,4.38,1,52,77
14276224,35658806,Patty,40.71505,-73.95716,Entire home/apt,1,2,2018-01-05,0.06,1,0,325
26599360,199985122,Sean,40.671929999999996,-73.98151999999999,Private room,2,24,2019-06-30,2.09,1,294,80
18942156,2340947,Lym,40.762240000000006,-73.99909,Entire home/apt,3,8,2017-09-27,0.31,1,0,220
17387259,20659301,Helen,40.656420000000004,-73.96085,Private room,14,7,2019-06-30,0.27,1,173,53
35486871,208230311,Jordan,40.83833,-73.94539,Private room,1,2,2019-06-21,2.0,1,278,34
33775765,254607256,Heleen,40.70238,-73.99181,Entire home/apt,30,0,,,2,0,250
24186601,20367358,Maryse,40.77456,-73.94601999999999,Entire home/apt,28,2,2018-11-19,0.23,1,278,145
33891559,107434423,Blueground,40.78548,-73.97078,Entire home/apt,30,0,,,232,202,352
31500172,235073206,Julianna,40.8181,-73.94440999999999,Private room,1,22,2019-06-24,3.84,4,96,82
32987685,8033432,Tom,40.766940000000005,-73.98773,Entire home/apt,1,13,2019-07-07,5.91,4,0,299
25909160,144119993,Charles,40.85801,-73.88247,Private room,1,9,2018-08-05,0.7,2,0,21
36067108,271321622,Rafaela,40.71968,-73.98453,Private room,1,0,,,1,352,120
35540614,182505049,Trinity,40.77122,-73.99110999999999,Entire home/apt,3,0,,,1,34,499
31594754,224414117,Gabriel,40.756409999999995,-73.99706,Private room,1,2,2019-04-07,0.41,30,363,129
16860045,97127885,Concetta,40.76814,-73.89573,Entire home/apt,11,27,2019-04-27,0.9,2,212,47
29939528,109854433,Careen,40.68777,-73.95378000000001,Entire home/apt,30,2,2019-06-18,0.94,2,253,99
27967972,23884430,Yuting,40.694309999999994,-73.92246999999999,Private room,1,68,2019-07-06,6.54,3,168,70
16794287,13274612,Caleb,40.650090000000006,-73.96336,Private room,180,0,,,1,179,39
29898985,162283008,Daniel,40.6837,-73.94199,Private room,3,5,2019-04-24,0.79,1,0,43
9106907,23338493,Ryan,40.71665,-73.99633,Private room,3,65,2017-05-26,1.46,1,0,104
16777456,24546033,Pietro,40.849059999999994,-73.85418,Private room,3,14,2019-06-17,0.61,1,138,73
30553339,229115651,Jeremy,40.69632,-73.92908,Private room,5,0,,,1,0,50
7399449,393944,Guillermo,40.74537,-73.97462,Entire home/apt,2,0,,,1,0,230
17547029,28786801,Connie,40.70288,-73.92796,Private room,1,1,2017-08-14,0.04,2,0,54
31201553,350088,Richard,40.72023,-73.9585,Private room,2,1,2019-01-27,0.18,1,0,200
637504,3179968,Tony,40.73607,-73.92439,Private room,3,1,2018-06-04,0.08,1,0,52
35509152,192505058,Celine,40.75117,-73.99783000000001,Entire home/apt,3,2,2019-07-02,2.0,1,54,220
23899015,23422026,Stephanie,40.68998,-73.93715999999999,Entire home/apt,3,0,,,1,125,125
34516874,50052968,Mike,40.68473,-73.93975999999999,Private room,2,4,2019-06-27,2.67,3,63,100
22869573,17631246,Yamile,40.72997,-73.98772,Entire home/apt,2,20,2019-05-27,1.15,1,0,150
610596,2992042,"Christopher, Samantha And Mason",40.673759999999994,-73.99648,Entire home/apt,2,103,2019-06-08,1.62,1,299,198
7385692,38404959,Maria,40.77742,-73.90965,Private room,3,3,2018-09-05,0.06,2,163,85
13514680,3401026,Daniel,40.64455,-73.97825999999999,Private room,14,1,2016-08-06,0.03,1,0,50
21786780,8905097,★The Local Apple★,40.74245,-73.99348,Entire home/apt,12,1,2019-05-21,0.61,1,332,750
14672524,91194780,Rocky,40.80048,-73.94864,Private room,2,79,2019-06-13,2.38,1,56,56
20759183,148692231,Mel & Ruth,40.715340000000005,-73.85828000000001,Private room,3,20,2019-03-24,0.95,1,48,75
35962668,270294045,Christian,40.7542,-73.96815,Entire home/apt,3,0,,,1,365,1600
17717799,120767920,Jimmy &Cindy,40.75708,-73.81268,Private room,2,129,2019-06-23,4.63,10,355,51
18054268,271799,Emmanuel,40.69424,-73.9385,Entire home/apt,2,95,2019-06-17,3.51,2,229,300
4624874,23162890,Terrance,40.65039,-73.96393,Private room,3,37,2018-10-15,0.66,2,334,72
32342394,190921808,John,40.75393,-73.99667,Entire home/apt,3,2,2019-05-26,0.81,47,352,500
11086888,118126,Pat,40.83135,-73.94442,Entire home/apt,3,114,2019-07-02,3.19,1,165,200
29059533,183707967,Dionyssios,40.85277,-73.92916,Entire home/apt,2,16,2019-06-23,1.8,4,365,120
34181609,57247607,Iman,40.71808,-73.95839000000001,Private room,2,0,,,1,69,200
26894687,19899115,Libby,40.6776,-73.95094,Private room,2,12,2018-11-13,1.01,2,0,50
32588761,27295569,Michael,40.5767,-73.96,Private room,1,5,2019-06-23,1.18,2,351,45
21683372,81928702,K.C.,40.82645,-73.94457,Entire home/apt,3,23,2019-05-31,1.18,1,166,125
2687606,3016371,Daniel,40.73701,-73.98241999999999,Entire home/apt,3,7,2018-12-30,0.11,1,0,180
31622448,4852748,Michelle,40.8063,-73.9454,Private room,4,2,2019-05-31,1.15,6,119,105
7065307,4242708,Jen,40.726,-74.00204000000001,Entire home/apt,4,12,2019-01-01,0.31,1,0,150
34771521,262196496,Ulysse,40.785920000000004,-73.94837,Private room,4,0,,,1,45,82
29313128,166794407,Bruna,40.76681,-73.91308000000001,Private room,5,1,2018-12-31,0.16,3,188,44
32349835,78258843,Jim,40.62955,-74.02429000000001,Private room,6,3,2019-04-21,0.82,1,62,40
32158769,140348326,Sanja,40.7814,-73.94771,Private room,4,2,2019-04-07,0.59,2,0,68
22859702,87181550,H&E,40.68993,-73.90499,Private room,1,36,2019-05-29,2.07,1,26,55
34489721,260639745,Manhattan At Times Square,40.76246,-73.98396,Private room,1,0,,,15,336,100
3431816,4274268,Konstantino,40.67183,-73.95491,Entire home/apt,4,3,2016-01-03,0.05,1,0,110
24175236,13929249,Grainne,40.69181,-73.95453,Private room,1,2,2018-05-20,0.14,1,0,72
22191121,6963310,Kenneth,40.72074,-73.94613000000001,Entire home/apt,3,1,2017-12-27,0.05,1,0,150
12747935,68787921,Hurriyet Aydın /,40.68962,-73.92345999999999,Private room,3,40,2019-05-10,1.06,4,212,37
19749132,68321431,Victor-Andres,40.7362,-73.91783000000001,Private room,2,6,2018-06-23,0.42,1,0,30
20163793,90463984,Isabelle,40.6997,-73.84236,Entire home/apt,7,3,2019-06-24,0.17,3,324,100
22408670,10663089,Zack,40.63578,-73.95684,Private room,3,5,2018-10-29,0.51,1,0,70
22683799,3218951,Marko,40.656859999999995,-73.95758000000001,Private room,7,5,2019-05-28,0.3,1,5,22
14968436,16686968,Ricardo,40.81041,-73.94337,Private room,2,114,2019-05-27,3.34,1,270,55
3248010,1588656,Rebekah,40.67794,-73.97398000000001,Entire home/apt,1,154,2019-06-25,3.05,2,122,125
10608951,43816209,Shawn,40.68616,-73.92514,Private room,4,30,2019-06-29,0.77,1,286,45
32890591,247446830,Krista,40.82757,-73.94915,Private room,2,15,2019-07-07,3.78,2,48,64
1813681,9486005,Nikki,40.71261,-73.94154,Entire home/apt,2,2,2016-02-12,0.05,1,0,115
8017587,10779300,Marlow,40.7383,-74.00601999999999,Entire home/apt,4,0,,,1,0,150
14712466,42764722,Samuel,40.65446,-73.92613,Shared room,100,1,2016-10-10,0.03,1,0,99
22190466,5751765,CK & Tia,40.799170000000004,-73.94183000000001,Private room,3,0,,,2,0,200
36150599,229381517,Pavel,40.680170000000004,-73.97352,Entire home/apt,1,0,,,2,158,250
6716066,6226676,Aparna,40.80748,-73.94922,Entire home/apt,2,1,2015-06-24,0.02,1,0,120
22000255,157728550,Kem,40.80219,-73.94383,Private room,1,107,2019-06-25,5.55,2,365,150
5885402,4291007,Graham And Ben,40.69498,-73.96002,Private room,30,35,2019-05-28,0.69,11,340,95
20119459,8962305,Cici,40.71375,-73.98988,Private room,5,3,2018-08-11,0.13,3,11,75
33780377,194716858,Greg,40.574529999999996,-74.00828,Entire home/apt,10,1,2019-06-20,1.0,1,180,125
16604112,109527682,Stella,40.71107,-73.78429,Private room,1,10,2019-06-30,0.54,1,175,72
16781516,22101365,Natalie,40.76404,-73.96547,Private room,3,79,2019-06-23,2.75,1,107,99
27733542,6591232,Sebastien,40.69194,-73.92352,Private room,3,1,2018-08-29,0.1,1,0,40
498120,2459648,Ellen,40.8687,-73.8524,Private room,7,2,2018-07-23,0.17,1,90,35
7699516,40443551,Sherry,40.8508,-73.94004,Entire home/apt,1,1,2015-09-02,0.02,1,0,112
21920061,45731391,Laurence,40.721470000000004,-73.99054,Private room,1,4,2019-06-20,0.21,3,0,85
21476604,12216173,Fan,40.80543,-73.95739,Entire home/apt,1,21,2019-06-21,1.14,1,2,150
35881797,269893009,Ek,40.632940000000005,-74.0273,Entire home/apt,1,4,2019-07-07,4.0,1,57,595
18142309,32166735,Denise,40.67387,-73.96706999999999,Entire home/apt,5,14,2019-05-28,0.53,1,0,100
13784458,10411030,Frances,40.799209999999995,-73.94749,Entire home/apt,6,7,2018-07-01,0.21,1,0,155
1132409,3038687,Karen,40.78898,-73.97589,Entire home/apt,30,12,2016-04-01,0.16,8,36,79
9979707,936114,Marcela,40.772079999999995,-73.98907,Private room,28,22,2019-06-30,0.52,2,261,129
8838513,1423123,Gretchen,40.69937,-73.94447,Private room,1,9,2019-03-06,0.27,1,0,45
31311422,234357462,Marina,40.73245,-74.00355,Entire home/apt,2,11,2019-07-06,2.21,1,280,225
35415829,176463632,Laura,40.72025,-73.94658000000001,Entire home/apt,4,0,,,1,348,400
16206887,43754478,Thomas,40.69878,-73.94606999999999,Private room,5,5,2017-04-28,0.17,1,0,50
68765,282655,Jenna,40.67817,-73.99495,Entire home/apt,2,106,2019-06-27,1.34,3,272,250
16289292,3018866,Tony,40.73067,-73.98853000000001,Entire home/apt,30,0,,,1,179,425
4549555,6571805,Agata,40.79407,-73.97679000000001,Shared room,2,54,2019-06-26,1.4,2,336,55
14191921,2856748,Ruchi,40.759240000000005,-73.98541,Entire home/apt,30,0,,,49,356,560
31166689,67376966,Lucky,40.73097,-73.85736,Private room,1,0,,,3,188,88
21280280,14103991,Ruth,40.75602,-73.818,Private room,2,29,2019-06-20,1.4,4,314,40
31991634,22926868,Xenia,40.6463,-73.99953000000001,Private room,13,3,2019-04-18,0.91,3,34,45
9927400,22414947,Frank,40.71147,-73.96745,Private room,1,1,2016-01-05,0.02,1,0,70
24627128,186111724,Thomas,40.77705,-73.98118000000001,Private room,2,81,2019-07-07,5.63,1,6,112
26635476,57322447,Matthew,40.86159,-73.92616,Entire home/apt,4,3,2018-10-31,0.26,1,0,100
2684223,4334757,Vashti,40.6821,-73.91632,Private room,2,53,2019-07-01,0.83,1,365,45
3717749,5573250,Jason,40.6413,-73.98233,Private room,1,2,2015-07-06,0.03,1,0,70
20305686,144841101,Anjeza,40.76406,-73.90959000000001,Private room,7,0,,,1,0,112
17543905,7976263,Amelia,40.74431,-73.9922,Private room,5,3,2017-04-12,0.11,1,0,100
35596905,29622548,Solvita,40.58101,-73.98514,Entire home/apt,6,0,,,1,297,149
14055341,25537819,Joelle,40.74604,-73.94194,Private room,1,13,2018-08-24,0.36,2,0,70
13573103,78279322,Cortland,40.69092,-73.91546,Private room,1,1,2016-07-05,0.03,1,0,35
1091840,4714927,Elisa,40.78859,-73.94715,Private room,2,152,2019-05-31,2.03,4,12,75
33218637,40275796,Jill,40.8704,-73.90559,Private room,5,0,,,1,40,100
15801194,12495861,Lu,40.800959999999996,-73.96758,Private room,1,0,,,1,0,60
32643370,10113653,Jessica,40.695040000000006,-73.9264,Private room,2,5,2019-06-10,1.55,1,9,45
27136219,19923039,Justin,40.701440000000005,-73.92094,Private room,5,3,2019-01-06,0.27,1,0,35
28312729,15439251,Willy,40.82293,-73.94249,Private room,2,13,2019-01-21,1.29,4,238,80
29455519,171446547,Xiomara,40.617,-74.16485,Private room,1,29,2019-07-07,3.4,1,362,80
240800,1263176,Joseph,40.67722,-73.96542,Private room,1,147,2019-06-30,1.57,1,293,55
18288391,68579384,Julie,40.68435,-73.9274,Private room,14,4,2017-09-04,0.16,2,0,42
820801,25632,LeeAnn,40.72103,-73.94798,Entire home/apt,30,1,2014-09-12,0.02,1,0,300
2433591,2120259,Sue,40.665859999999995,-73.95128000000001,Private room,4,21,2019-04-08,0.34,4,129,55
13882394,49186997,Joseph,40.73305,-73.99373,Entire home/apt,30,2,2017-01-27,0.06,1,180,3800
34302049,17831516,Rebecca,40.787279999999996,-73.9471,Entire home/apt,30,0,,,1,235,35
27113535,109196702,David,40.77648,-73.95428000000001,Entire home/apt,2,0,,,2,0,215
21016498,51716739,Harvin,40.681709999999995,-73.94471,Entire home/apt,2,13,2019-06-30,0.73,3,303,180
31289259,213379221,Shay,40.796279999999996,-73.94126,Private room,2,2,2019-04-15,0.53,1,168,90
20676192,137522531,Ali,40.75607,-73.80964,Entire home/apt,7,4,2019-06-12,0.18,7,365,198
28961919,218301609,Merle,40.70864,-73.76683,Private room,5,8,2019-05-24,0.99,1,170,65
28661704,216235179,Nina,40.70082,-73.91859000000001,Private room,30,2,2019-06-30,0.47,17,319,50
35411781,1922762,Caitlin,40.68197,-73.93618000000001,Private room,2,1,2019-06-28,1.0,1,154,45
8649144,8733761,Eli,40.70821,-73.95187,Entire home/apt,5,9,2016-10-16,0.2,1,0,150
13067176,72420514,Cate,40.73745,-74.00725,Entire home/apt,1,197,2019-07-07,5.24,3,209,186
1024135,261530,Melissa,40.77421,-73.9528,Entire home/apt,45,20,2017-01-03,0.26,1,109,105
25979705,8881505,Megan,40.72786,-74.005,Entire home/apt,5,20,2019-06-13,2.01,1,36,175
30467785,40245658,Alexa,40.763259999999995,-73.99018000000001,Entire home/apt,2,8,2019-07-01,1.28,3,2,264
36004612,270871567,Veronica,40.65855,-73.93794,Entire home/apt,5,0,,,1,365,150
10241876,39126862,Alexandra,40.70635,-73.95175,Private room,2,0,,,2,0,97
33243396,409766,Rachel,40.79702,-73.96256,Entire home/apt,3,2,2019-07-05,2.0,1,0,144
17129825,39091267,Ankit,40.80437,-73.96387,Shared room,1,0,,,1,0,35
3850967,3424306,Kristina,40.6692,-73.94739,Entire home/apt,2,11,2016-08-08,0.24,1,0,100
576227,2834840,Sheri,40.824459999999995,-73.95274,Private room,28,4,2016-10-03,0.05,1,22,700
14445481,88904682,Joshua,40.76549,-73.98581999999999,Entire home/apt,2,2,2016-09-19,0.06,1,2,180
20770559,4982459,Mariana,40.65247,-73.96399,Private room,3,1,2017-09-20,0.05,3,0,44
9713626,13148824,Ali,40.741859999999996,-74.00528,Entire home/apt,2,6,2017-01-01,0.14,1,0,280
34301415,257897148,Avery,40.74287,-73.99785,Entire home/apt,5,6,2019-06-19,3.46,1,132,499
27923577,20912691,Jeff,40.71075,-73.7823,Entire home/apt,2,17,2019-07-05,2.3,7,324,399
20328568,1533756,Yusuf,40.721059999999994,-73.95974,Entire home/apt,5,1,2017-08-28,0.04,1,0,269
6684189,4028339,Nadine,40.68542,-73.96103000000001,Entire home/apt,4,28,2019-06-23,0.58,1,295,600
126816,620288,Eric,40.79918,-73.96607,Private room,1,3,2014-11-06,0.03,1,0,85
26948057,17477908,Mat,40.79514,-73.96687,Entire home/apt,30,1,2018-09-02,0.1,10,205,250
16201959,67523,Kv,40.69097,-73.93611999999999,Entire home/apt,2,51,2019-07-07,3.1,1,5,77
33230303,140830391,Jay,40.86182,-73.92667,Private room,1,7,2019-07-05,2.33,9,324,100
32446696,241545382,Frankie,40.76142,-73.98987,Entire home/apt,3,17,2019-06-19,3.75,1,281,180
9136814,44034234,Jay,40.75911,-73.98931999999999,Entire home/apt,6,10,2018-11-27,0.23,1,0,185
16423090,27977412,Daria,40.63899,-73.94886,Shared room,30,4,2018-04-03,0.15,4,365,30
7733236,5085741,Maggie,40.736779999999996,-73.92437,Private room,7,0,,,1,0,55
18361045,11553221,Alex,40.69481,-73.98422,Entire home/apt,1,15,2019-05-27,0.59,1,87,225
13114019,34761471,Lincoln,40.74589,-74.0048,Entire home/apt,4,18,2018-09-29,0.49,1,0,250
32292122,541486,Max,40.68594,-73.95658,Private room,1,0,,,2,146,95
13545656,6493333,Zahra,40.8114,-73.94014,Entire home/apt,2,34,2018-09-16,0.93,1,0,140
19803042,23212298,Seda,40.6758,-73.9401,Entire home/apt,4,56,2019-06-22,2.48,1,286,127
13798719,23291979,Adam,40.71515,-73.93706,Entire home/apt,3,2,2016-07-31,0.06,1,0,150
28342248,120730056,Sophie,40.70602,-73.90485,Entire home/apt,5,2,2018-09-30,0.21,1,0,80
9733138,14800483,Elliot,40.71702,-73.94339000000001,Entire home/apt,7,0,,,1,0,140
16796255,69862540,Rina,40.83935,-73.94019,Private room,2,90,2019-07-02,3.11,3,14,60
27484611,64971854,Ana Sophia,40.717929999999996,-74.00594,Entire home/apt,1,8,2019-04-21,0.73,1,0,160
23684973,7201216,Emmanuel,40.7368,-73.98518,Private room,1,69,2019-06-23,4.34,1,176,110
22225555,9416996,Keren & Mikey,40.71672,-73.95819,Entire home/apt,2,95,2019-07-06,5.02,1,67,220
3811639,10603767,Samantha,40.707840000000004,-73.92224,Entire home/apt,3,203,2019-06-22,3.42,1,308,150
3643392,18397763,Seun And Marie,40.68635,-73.93245999999999,Private room,2,56,2019-07-02,0.95,7,66,69
26865972,3395693,Cecille,40.755959999999995,-73.92144,Private room,15,3,2019-03-03,0.29,1,148,60
6249050,18418581,Pooja,40.85228,-73.93498000000001,Private room,1,297,2019-07-03,5.92,3,271,67
17481484,118430352,Austin,40.67519,-73.9402,Private room,1,0,,,1,0,75
12025968,63403077,Sebastian,40.797959999999996,-73.93921,Private room,32,57,2019-02-02,1.46,2,39,52
23219361,59966705,Arek,40.59078,-74.07504,Entire home/apt,2,30,2019-06-14,1.8,1,306,71
9416198,48823036,Fred,40.75452,-73.96767,Entire home/apt,1,156,2019-06-27,3.58,1,22,180
6693403,10717539,Eddie,40.63485,-73.96208,Entire home/apt,1,0,,,1,0,175
3626609,3038687,Karen,40.717490000000005,-73.99016,Entire home/apt,30,11,2019-03-16,0.19,8,80,104
32114142,235530740,Ana,40.683209999999995,-73.93803,Entire home/apt,5,13,2019-06-23,2.79,3,194,250
28720687,213208277,Darry,40.642140000000005,-73.99237,Shared room,5,7,2019-06-29,0.78,8,365,31
33406391,5144567,Yun,40.70922,-74.00571,Private room,7,0,,,13,365,169
34207739,252604696,Erin,40.74882,-73.99663000000001,Private room,1,0,,,20,359,159
24105281,29582228,Aki,40.79309,-73.94346999999999,Private room,4,1,2018-04-16,0.07,1,6,90
21780343,38358245,Sarah,40.67665,-73.96985,Entire home/apt,7,1,2018-01-11,0.06,1,0,96
31143144,232767784,Mayra,40.834140000000005,-73.9438,Private room,3,10,2019-07-05,3.0,1,39,70
1851767,173980,Will And Jo,40.693220000000004,-73.94581,Entire home/apt,3,181,2019-06-28,2.69,2,213,345
1074155,5909206,Nancy,40.797940000000004,-73.93223,Private room,1,323,2019-07-01,4.3,1,284,58
13031826,18933388,Efrem,40.67661,-73.95611,Entire home/apt,1,5,2016-07-17,0.13,1,0,225
3980487,3424328,Jd,40.73923,-73.99826999999999,Entire home/apt,1,27,2016-09-17,0.46,1,90,500
20033434,31480299,Rachel,40.68895,-73.96902,Private room,1,10,2017-11-05,0.45,1,0,65
19799489,139838320,Bismillah,40.67964,-73.94986999999999,Entire home/apt,2,36,2019-05-27,1.54,2,124,200
21524489,154239561,Ismael,40.71152,-73.95787,Private room,2,6,2019-03-24,0.3,2,307,75
13559570,71886811,W. Alvaro,40.81558,-73.95846999999999,Private room,6,11,2018-10-21,0.31,3,90,73
6348548,33070890,Susan,40.63025,-73.96555,Entire home/apt,28,0,,,1,4,100
21562548,6441887,Su,40.6906,-73.93398,Entire home/apt,7,1,2017-12-31,0.05,2,0,95
29495273,818753,Jamie,40.725840000000005,-73.99306,Private room,2,0,,,1,5,295
12423868,9754272,Tim,40.826159999999994,-73.94023,Entire home/apt,2,5,2016-10-30,0.13,1,0,130
14094358,84810879,Linda,40.6599,-73.73221,Entire home/apt,2,29,2019-06-04,0.81,3,38,105
14827418,9390190,Amy,40.72293,-73.99951999999999,Private room,1,24,2019-05-19,0.71,4,89,120
35598116,267678006,Alex,40.765370000000004,-73.98375,Entire home/apt,1,7,2019-06-28,7.0,1,121,320
1359438,3599914,Daniel,40.672740000000005,-73.97339000000001,Entire home/apt,30,58,2019-06-30,0.81,1,220,175
9451784,22953164,Caroline,40.71028,-73.95445,Private room,2,4,2016-09-05,0.09,1,0,80
28637635,102466916,Luca And Kameko,40.80731,-73.94516,Private room,30,0,,,6,198,53
23780896,45845050,Delcio,40.75204,-73.88902,Private room,5,3,2018-04-20,0.19,1,189,70
21471540,155923396,Kelly,40.700309999999995,-73.92848000000001,Private room,2,35,2019-04-30,1.8,3,3,25
18348443,26091462,Tanya,40.693740000000005,-73.94764,Private room,1,3,2017-05-24,0.11,2,0,60
29401472,7591218,Kenny,40.83007,-73.92251,Private room,3,19,2019-06-25,2.27,1,67,45
16242067,11081130,Sai Swaroop,40.81447,-73.9593,Private room,5,0,,,1,0,37
31170814,125586920,Julie,40.857459999999996,-73.79056,Entire home/apt,2,14,2019-06-23,2.66,1,79,175
30859838,46389451,Martin,40.73245,-74.00328,Entire home/apt,3,13,2019-06-25,2.36,3,115,190
18059112,138243,Alexander,40.669940000000004,-73.9315,Private room,2,12,2019-06-30,0.46,1,32,45
14968939,33799659,Daniela,40.7119,-73.94431,Private room,3,17,2019-06-16,0.5,1,4,90
27526520,137358866,Kazuya,40.79461,-73.94199,Private room,30,1,2018-10-01,0.11,103,199,36
818451,4298896,Nathalie,40.76883,-73.95353,Entire home/apt,6,23,2018-01-07,0.31,1,0,150
36169764,78501032,Eileen,40.760659999999994,-73.99011,Entire home/apt,1,0,,,1,0,134
3821676,14908547,Elyse,40.71962,-73.98434,Entire home/apt,4,7,2016-01-03,0.14,1,0,169
26780175,119673533,David,40.66236,-73.99109,Entire home/apt,2,4,2018-12-30,0.42,1,0,265
12370347,116382,Anthony,40.668820000000004,-73.9404,Private room,2,107,2019-06-29,2.74,5,268,48
21098980,120762452,Stanley,40.748290000000004,-73.97554000000001,Entire home/apt,30,3,2018-05-27,0.16,50,364,130
12797684,69715276,Yan,40.798429999999996,-73.96404,Private room,1,0,,,2,0,100
5269840,27277459,Dawn,40.65491,-73.9222,Entire home/apt,4,77,2019-06-26,1.65,2,340,139
35999335,60441049,Kelly,40.71409,-73.99427,Private room,1,0,,,1,259,71
27524836,7098693,Neha,40.69073,-73.95965,Private room,3,0,,,1,0,75
23754635,76104209,Rated,40.79446,-73.96655,Entire home/apt,30,0,,,33,364,200
744078,2219255,Natalie,40.6258,-73.90004,Private room,5,60,2019-06-09,0.95,3,34,39
10487548,587918,Elle,40.72315,-73.98250999999999,Entire home/apt,2,48,2019-06-14,1.21,1,135,220
34639878,3997038,Zankhana,40.68736,-73.97639000000001,Private room,1,7,2019-06-30,3.96,1,45,100
34579204,212874794,Michael,40.68018,-73.98052,Private room,31,0,,,1,42,49
